project_id,project_location_id,country,latitude,longitude,start_date,funder,ad_sector_codes,sector_group_name
P122157,P122157_7685551,Rwanda,-2.37387,30.13385,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_7685551,Rwanda,-2.37387,30.13385,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_442749,Rwanda,-1.7677,30.3842,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_442749,Rwanda,-1.7677,30.3842,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_442749,Rwanda,-1.7677,30.3842,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_6998129,Rwanda,-1.9508,29.442,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_6998129,Rwanda,-1.9508,29.442,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_6998129,Rwanda,-1.9508,29.442,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_384220,Rwanda,-2.0943,29.8442,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_384220,Rwanda,-2.0943,29.8442,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_384220,Rwanda,-2.0943,29.8442,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_202405,Rwanda,-2.673,29.6386,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_202405,Rwanda,-2.673,29.6386,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_202405,Rwanda,-2.673,29.6386,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_442809,Rwanda,-1.2128,30.2983,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_442809,Rwanda,-1.2128,30.2983,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_442809,Rwanda,-1.2128,30.2983,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_7595236,Rwanda,-1.7746,30.0034,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_7595236,Rwanda,-1.7746,30.0034,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_7595236,Rwanda,-1.7746,30.0034,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_384559,Rwanda,-2.1782,30.4703,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_384559,Rwanda,-2.1782,30.4703,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_384559,Rwanda,-2.1782,30.4703,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_7063093,Rwanda,-2.39213,29.53255,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_7063093,Rwanda,-2.39213,29.53255,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_7063093,Rwanda,-2.39213,29.53255,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_7656239,Rwanda,-2.0465,30.0237,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_7656239,Rwanda,-2.0465,30.0237,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_7656239,Rwanda,-2.0465,30.0237,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_7663164,Rwanda,-2.274,30.8052,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_7663164,Rwanda,-2.274,30.8052,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_7663164,Rwanda,-2.274,30.8052,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_384438,Rwanda,-1.7463,29.7816,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_384438,Rwanda,-1.7463,29.7816,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_384438,Rwanda,-1.7463,29.7816,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_202520,Rwanda,-2.5373,28.9066,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_202520,Rwanda,-2.5373,28.9066,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_202520,Rwanda,-2.5373,28.9066,2011-03-22,WB,240,Economic Infrastructure & Services
P122157,P122157_382893,Rwanda,-1.47461,30.00244,2011-03-22,WB,120,Social Infrastructure & Services
P122157,P122157_382893,Rwanda,-1.47461,30.00244,2011-03-22,WB,160,Social Infrastructure & Services
P122157,P122157_382893,Rwanda,-1.47461,30.00244,2011-03-22,WB,240,Economic Infrastructure & Services
P079734,P079734_443336,Uganda,-1.20774,29.98588,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_443336,Uganda,-1.20774,29.98588,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_234077,Uganda,0.46588,34.09221,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_234077,Uganda,0.46588,34.09221,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_200787,Kenya,-1.4563,36.97826,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_200787,Kenya,-1.4563,36.97826,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_159045,Tanzania,-3.9,32.93333,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_159045,Tanzania,-3.9,32.93333,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_188610,Kenya,-4.55276,39.12363,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_188610,Kenya,-4.55276,39.12363,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_188025,Kenya,0.63457,34.2756,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_188025,Kenya,0.63457,34.2756,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_187661,Kenya,-3.86332,39.47362,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_187661,Kenya,-3.86332,39.47362,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_7701602,Kenya,-1.3047,36.885,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_7701602,Kenya,-1.3047,36.885,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_228700,Uganda,-0.95806,31.39389,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_228700,Uganda,-0.95806,31.39389,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_184570,Kenya,-2.54327,36.79053,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_184570,Kenya,-2.54327,36.79053,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_179525,Kenya,-3.39879,37.68336,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_179525,Kenya,-3.39879,37.68336,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_199989,Kenya,0.46005,34.11169,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_199989,Kenya,0.46005,34.11169,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_160263,Tanzania,-6.82349,39.26951,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_160263,Tanzania,-6.82349,39.26951,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_158027,Tanzania,-6.76667,38.91667,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_158027,Tanzania,-6.76667,38.91667,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_186301,Kenya,-4.05466,39.66359,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_186301,Kenya,-4.05466,39.66359,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_232422,Uganda,0.31628,32.58219,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_232422,Uganda,0.31628,32.58219,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_202061,Rwanda,-1.94995,30.05885,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_202061,Rwanda,-1.94995,30.05885,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_196250,Kenya,-1.2,34.43333,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_196250,Kenya,-1.2,34.43333,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_192494,Kenya,-1.3,36.76667,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_192494,Kenya,-1.3,36.76667,2006-01-24,WB,210,Economic Infrastructure & Services
P079734,P079734_201484,Rwanda,-2.3807,30.7821,2006-01-24,WB,150,Social Infrastructure & Services
P079734,P079734_201484,Rwanda,-2.3807,30.7821,2006-01-24,WB,210,Economic Infrastructure & Services
P087203,P087203_2410021,Sierra Leone,7.98877,-11.6734,2004-07-01,WB,150,Social Infrastructure & Services
P087203,P087203_2410021,Sierra Leone,7.98877,-11.6734,2004-07-01,WB,230,Economic Infrastructure & Services
P087203,P087203_2410021,Sierra Leone,7.98877,-11.6734,2004-07-01,WB,160,Social Infrastructure & Services
P087203,P087203_2410021,Sierra Leone,7.98877,-11.6734,2004-07-01,WB,140,Social Infrastructure & Services
P087203,P087203_2409983,Sierra Leone,9.28444,-12.16449,2004-07-01,WB,150,Social Infrastructure & Services
P087203,P087203_2409983,Sierra Leone,9.28444,-12.16449,2004-07-01,WB,230,Economic Infrastructure & Services
P087203,P087203_2409983,Sierra Leone,9.28444,-12.16449,2004-07-01,WB,160,Social Infrastructure & Services
P087203,P087203_2409983,Sierra Leone,9.28444,-12.16449,2004-07-01,WB,140,Social Infrastructure & Services
P087203,P087203_2407781,Sierra Leone,7.95171,-11.19004,2004-07-01,WB,150,Social Infrastructure & Services
P087203,P087203_2407781,Sierra Leone,7.95171,-11.19004,2004-07-01,WB,230,Economic Infrastructure & Services
P087203,P087203_2407781,Sierra Leone,7.95171,-11.19004,2004-07-01,WB,160,Social Infrastructure & Services
P087203,P087203_2407781,Sierra Leone,7.95171,-11.19004,2004-07-01,WB,140,Social Infrastructure & Services
P087203,P087203_2403287,Sierra Leone,8.61885,-11.84173,2004-07-01,WB,150,Social Infrastructure & Services
P087203,P087203_2403287,Sierra Leone,8.61885,-11.84173,2004-07-01,WB,230,Economic Infrastructure & Services
P087203,P087203_2403287,Sierra Leone,8.61885,-11.84173,2004-07-01,WB,160,Social Infrastructure & Services
P087203,P087203_2403287,Sierra Leone,8.61885,-11.84173,2004-07-01,WB,140,Social Infrastructure & Services
P087203,P087203_2409306,Sierra Leone,8.484,-13.22994,2004-07-01,WB,150,Social Infrastructure & Services
P087203,P087203_2409306,Sierra Leone,8.484,-13.22994,2004-07-01,WB,230,Economic Infrastructure & Services
P087203,P087203_2409306,Sierra Leone,8.484,-13.22994,2004-07-01,WB,160,Social Infrastructure & Services
P087203,P087203_2409306,Sierra Leone,8.484,-13.22994,2004-07-01,WB,140,Social Infrastructure & Services
P114931,P114931_203138,Rwanda,-2.13182,30.424,2009-12-22,WB,310,Production
P114931,P114931_203138,Rwanda,-2.13182,30.424,2009-12-22,WB,310,Production
P114931,P114931_203138,Rwanda,-2.13182,30.424,2009-12-22,WB,320,Production
P114931,P114931_384168,Rwanda,-2.15056,29.395,2009-12-22,WB,310,Production
P114931,P114931_384168,Rwanda,-2.15056,29.395,2009-12-22,WB,310,Production
P114931,P114931_384168,Rwanda,-2.15056,29.395,2009-12-22,WB,320,Production
P114931,P114931_202090,Rwanda,-1.8847,30.5168,2009-12-22,WB,310,Production
P114931,P114931_202090,Rwanda,-1.8847,30.5168,2009-12-22,WB,310,Production
P114931,P114931_202090,Rwanda,-1.8847,30.5168,2009-12-22,WB,320,Production
P114931,P114931_6996963,Rwanda,-1.9544,29.7204,2009-12-22,WB,310,Production
P114931,P114931_6996963,Rwanda,-1.9544,29.7204,2009-12-22,WB,310,Production
P114931,P114931_6996963,Rwanda,-1.9544,29.7204,2009-12-22,WB,320,Production
P114931,P114931_7062350,Rwanda,-2.3732,29.6797,2009-12-22,WB,310,Production
P114931,P114931_7062350,Rwanda,-2.3732,29.6797,2009-12-22,WB,310,Production
P114931,P114931_7062350,Rwanda,-2.3732,29.6797,2009-12-22,WB,320,Production
P093165,P093165_1035304,Mozambique,-16.86781,34.77309,2006-06-20,WB,150,Social Infrastructure & Services
P093165,P093165_1035304,Mozambique,-16.86781,34.77309,2006-06-20,WB,310,Production
P093165,P093165_1035304,Mozambique,-16.86781,34.77309,2006-06-20,WB,310,Production
P093165,P093165_1035304,Mozambique,-16.86781,34.77309,2006-06-20,WB,320,Production
P093165,P093165_1037109,Mozambique,-17.83292,36.0626,2006-06-20,WB,150,Social Infrastructure & Services
P093165,P093165_1037109,Mozambique,-17.83292,36.0626,2006-06-20,WB,310,Production
P093165,P093165_1037109,Mozambique,-17.83292,36.0626,2006-06-20,WB,310,Production
P093165,P093165_1037109,Mozambique,-17.83292,36.0626,2006-06-20,WB,320,Production
P093165,P093165_1050087,Mozambique,-17.16444,34.89389,2006-06-20,WB,150,Social Infrastructure & Services
P093165,P093165_1050087,Mozambique,-17.16444,34.89389,2006-06-20,WB,310,Production
P093165,P093165_1050087,Mozambique,-17.16444,34.89389,2006-06-20,WB,310,Production
P093165,P093165_1050087,Mozambique,-17.16444,34.89389,2006-06-20,WB,320,Production
P093165,P093165_1040499,Mozambique,-17.96444,34.39056,2006-06-20,WB,150,Social Infrastructure & Services
P093165,P093165_1040499,Mozambique,-17.96444,34.39056,2006-06-20,WB,310,Production
P093165,P093165_1040499,Mozambique,-17.96444,34.39056,2006-06-20,WB,310,Production
P093165,P093165_1040499,Mozambique,-17.96444,34.39056,2006-06-20,WB,320,Production
P093165,P093165_1037043,Mozambique,-16.98333,35.63333,2006-06-20,WB,150,Social Infrastructure & Services
P093165,P093165_1037043,Mozambique,-16.98333,35.63333,2006-06-20,WB,310,Production
P093165,P093165_1037043,Mozambique,-16.98333,35.63333,2006-06-20,WB,310,Production
P093165,P093165_1037043,Mozambique,-16.98333,35.63333,2006-06-20,WB,320,Production
P099626,P099626_931754,Malawi,-15.64732,34.93956,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_931754,Malawi,-15.64732,34.93956,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_7628385,Malawi,-15.45051,34.70034,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_7628385,Malawi,-15.45051,34.70034,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_931865,Malawi,-14.97928,34.95575,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_931865,Malawi,-14.97928,34.95575,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_235715,Malawi,-9.93333,33.93333,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_235715,Malawi,-9.93333,33.93333,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_925596,Malawi,-15.60262,34.52479,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_925596,Malawi,-15.60262,34.52479,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_923295,Malawi,-15.38596,35.3188,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_923295,Malawi,-15.38596,35.3188,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_7840046,Malawi,-15.82263,35.10059,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_7840046,Malawi,-15.82263,35.10059,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_931259,Malawi,-15.80251,35.04749,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_931259,Malawi,-15.80251,35.04749,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_931039,Malawi,-15.66792,34.9376,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_931039,Malawi,-15.66792,34.9376,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_930787,Malawi,-14.9546,34.89796,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_930787,Malawi,-14.9546,34.89796,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_930712,Malawi,-13.72311,33.71004,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_930712,Malawi,-13.72311,33.71004,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_929951,Malawi,-12.56667,34.15,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_929951,Malawi,-12.56667,34.15,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_929778,Malawi,-14.42024,34.6005,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_929778,Malawi,-14.42024,34.6005,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_928725,Malawi,-12.88333,33.93333,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_928725,Malawi,-12.88333,33.93333,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_928434,Malawi,-11.45916,34.00955,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_928434,Malawi,-11.45916,34.00955,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_928384,Malawi,-13.83333,33.93333,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_928384,Malawi,-13.83333,33.93333,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_927955,Malawi,-15.80901,35.06018,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_927955,Malawi,-15.80901,35.06018,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_924645,Malawi,-11.61667,34.05,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_924645,Malawi,-11.61667,34.05,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_7871434,Malawi,-15.50397,34.78855,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_7871434,Malawi,-15.50397,34.78855,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_931755,Malawi,-15.78499,35.00854,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_931755,Malawi,-15.78499,35.00854,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_925475,Malawi,-11.46556,34.02071,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_925475,Malawi,-11.46556,34.02071,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_927967,Malawi,-13.96692,33.78725,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_927967,Malawi,-13.96692,33.78725,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_927177,Malawi,-15.76667,35.08333,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_927177,Malawi,-15.76667,35.08333,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_929839,Malawi,-10.749,34.13314,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_929839,Malawi,-10.749,34.13314,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_929833,Malawi,-15.96667,35.41667,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_929833,Malawi,-15.96667,35.41667,2011-06-28,WB,140,Social Infrastructure & Services
P099626,P099626_926219,Malawi,-15.71667,34.73333,2011-06-28,WB,230,Economic Infrastructure & Services
P099626,P099626_926219,Malawi,-15.71667,34.73333,2011-06-28,WB,140,Social Infrastructure & Services
P088619,P088619_220435,Congo - Kinshasa,2.37697,20.18898,2005-05-26,WB,150,Social Infrastructure & Services
P088619,P088619_220435,Congo - Kinshasa,2.37697,20.18898,2005-05-26,WB,230,Economic Infrastructure & Services
P088619,P088619_220435,Congo - Kinshasa,2.37697,20.18898,2005-05-26,WB,110,Social Infrastructure & Services
P088619,P088619_220435,Congo - Kinshasa,2.37697,20.18898,2005-05-26,WB,140,Social Infrastructure & Services
P088619,P088619_220435,Congo - Kinshasa,2.37697,20.18898,2005-05-26,WB,210,Economic Infrastructure & Services
